gene_id	day1_1	day1_2	day1_3	day60_1	day60_2	day60_3
FBgn0037739	317	360	1905	1836	1659	127
FBgn0037741	97	131	677	663	605	39
FBgn0037742	364	298	78	85	88	146
FBgn0037743	370	374	662	599	636	148
FBgn0037746	605	415	2460	2335	1864	242
FBgn0037747	3641	3638	1095	1101	1126	1456
FBgn0037749	856	795	1541	1639	1680	342
FBgn0037750	402	346	595	399	646	161
FBgn0037751	309	238	68	80	106	124
FBgn0037753	50	61	2	2	3	20
FBgn0037754	187	149	37	23	29	75
FBgn0037756	658	876	5179	5008	4524	263
FBgn0037757	331	412	1250	1258	1065	132
FBgn0037758	987	1098	1747	1507	1473	395
FBgn0037759	3654	2168	810	920	973	1462
FBgn0037760	877	1036	2982	2852	2094	351
FBgn0037761	619	566	2	2	5	248
FBgn0037762	257	252	1070	402	1209	103
FBgn0037763	644	480	1593	934	2809	257
FBgn0037764	10	8	156	87	253	4
FBgn0037765	81	35	382	245	754	32
FBgn0037766	100	136	15	17	22	40
FBgn0037770	288	354	2251	2205	1488	115
FBgn0037772	7	17	49	56	44	3
FBgn0037773	78	71	614	604	462	31
FBgn0037778	103	142	343	372	309	41
FBgn0037779	445	469	985	1091	947	178
FBgn0037781	151	153	529	439	497	60
FBgn0037788	3268	2833	1018	691	919	1307
FBgn0037792	66	124	1284	1179	968	26
FBgn0037794	202	201	706	627	570	81
FBgn0037796	626	653	219	170	303	250
FBgn0037798	138	69	26	28	57	55
FBgn0037801	474	594	59	55	62	190
FBgn0037802	35	42	632	634	579	14
FBgn0037807	343	332	2720	2429	1824	137
FBgn0037809	201	145	593	620	536	80
FBgn0037810	815	716	4779	4432	3218	326
FBgn0037811	15	16	41	59	54	6
FBgn0037812	46	56	12	33	12	18
FBgn0037814	368	318	1498	1421	1180	147
FBgn0037815	95	121	315	298	349	38
FBgn0037819	3510	3688	1202	1003	1324	1404
FBgn0037822	1478	1864	3335	3797	3324	591
FBgn0037824	159	95	35	30	36	63
FBgn0037826	953	613	146	186	204	381
FBgn0037827	685	510	99	122	124	274
FBgn0037828	1476	915	225	272	325	591
FBgn0037829	327	195	47	52	82	131
FBgn0037832	36	27	7	15	23	14
FBgn0037834	619	830	6161	5834	4879	248
FBgn0037835	7700	6547	379	355	520	3080
FBgn0037836	69	77	8	10	23	27
FBgn0037837	103	50	20	19	15	41
FBgn0037838	109	133	534	590	489	43
FBgn0037841	21	13	45	37	42	8
FBgn0037842	292	308	827	875	788	117
FBgn0037843	1143	1091	4754	4926	3873	457
FBgn0037844	38	85	5557	6120	4860	15
FBgn0037845	780	524	194	144	210	312
FBgn0037846	920	809	374	262	384	368
FBgn0037848	356	432	1136	1116	844	142
FBgn0037849	91	121	36	31	31	36
FBgn0037850	17	6	74	48	120	7
FBgn0037852	887	967	1425	1363	1244	355
FBgn0037853	655	546	110	89	129	262
FBgn0037855	460	388	1520	1505	1225	184
FBgn0037857	642	416	91	128	111	257
FBgn0037860	954	623	125	217	171	382
FBgn0037862	1180	773	223	205	268	472
FBgn0037870	160	132	78	54	66	64
FBgn0037873	8193	8207	2467	2209	2682	3277
FBgn0037874	17522	20028	64589	56839	59459	7009
FBgn0037875	843	732	2558	2318	2070	337
FBgn0037876	151	139	423	442	388	60
FBgn0037877	462	490	1073	960	995	185
FBgn0037878	852	642	2831	3066	2562	341
FBgn0037879	2742	1509	680	637	1155	1097
FBgn0037880	832	833	630	560	501	333
FBgn0037881	425	497	1354	1337	1044	170
FBgn0037882	122	159	617	653	544	49
FBgn0037884	475	582	1413	1263	1069	190
FBgn0037885	114	183	615	696	613	46
FBgn0037888	1413	747	338	310	532	565
FBgn0037889	1227	590	246	254	480	491
FBgn0037890	4398	4276	3004	3143	2883	1759
FBgn0037891	13455	14845	5139	4621	4915	5382
FBgn0037892	519	623	910	911	987	208
FBgn0037894	719	735	3315	3376	2518	288
FBgn0037895	1161	1030	28	55	60	464
FBgn0037896	72	81	37	31	43	29
FBgn0037898	72	99	160	149	143	29
FBgn0037899	3018	3349	10650	11324	12109	1207
FBgn0037900	1275	1006	1024	924	993	510
FBgn0037901	801	797	1597	1448	1432	320
FBgn0037902	109	214	42	66	54	43
FBgn0037908	124	109	15	13	32	50
FBgn0037910	131	94	34	42	33	52
FBgn0037911	333	336	780	755	784	133
FBgn0037913	2026	2198	2983	2969	2964	810
FBgn0037915	1085	699	159	144	232	434
FBgn0037916	61	48	7	12	19	24
FBgn0037917	1000	1011	1679	1608	1599	400
FBgn0037918	467	611	1518	1440	1156	187
FBgn0037920	72	105	757	852	623	29
FBgn0037921	92	68	260	262	221	37
FBgn0037924	1726	1181	2662	2587	2158	691
FBgn0037926	499	629	1372	1243	1304	200
FBgn0037930	327	372	1529	1491	1426	131
FBgn0037931	227	222	621	675	588	91
FBgn0037933	4563	5130	1314	1452	1114	1825
FBgn0037935	385	297	217	155	256	154
FBgn0037936	658	611	164	154	236	263
FBgn0037939	6353	3779	798	1020	1085	2541
FBgn0037941	162	152	47	30	53	65
FBgn0037942	1552	1286	1024	1141	1157	621
FBgn0037943	537	498	1506	1342	1219	215
FBgn0037950	90	80	27	37	30	36
FBgn0037955	1398	1310	2462	2215	2523	559
FBgn0037956	763	927	231	183	273	305
FBgn0037958	87	137	1092	1054	795	35
FBgn0037962	889	556	123	147	116	356
FBgn0037963	681	714	1359	1169	1023	272
FBgn0037964	71	39	11	11	12	28
FBgn0037974	351	277	182	200	198	140
FBgn0037976	309	368	219	172	208	123
FBgn0037979	608	476	1029	1041	855	243
FBgn0037980	394	354	977	936	813	158
FBgn0037981	157	121	571	484	462	63
FBgn0037985	4276	2651	654	775	968	1710
FBgn0037986	580	413	69	89	102	232
FBgn0037987	1545	1057	257	321	341	618
FBgn0037988	2858	1834	434	512	605	1143
FBgn0037989	682	614	271	196	334	273
FBgn0037992	42	105	2	6	3	17
FBgn0037993	124	122	24	23	14	50
FBgn0037994	983	618	111	174	154	393
FBgn0037995	1680	1066	267	357	324	672
FBgn0037996	127	76	51	11	33	51
FBgn0037998	1609	1182	1186	1123	1055	644
FBgn0037999	119	143	346	342	363	47
FBgn0038000	1523	1039	203	391	376	609
FBgn0038001	85	45	0	1	0	34
FBgn0038008	1052	588	137	147	194	421
FBgn0038009	26	33	8	2	21	10
FBgn0038012	37	49	16	29	25	15
FBgn0038013	266	211	1339	1154	995	106
FBgn0038014	149	58	32	15	46	60
FBgn0038016	930	907	2544	2136	1897	372
FBgn0038017	2452	1635	21	17	37	981
FBgn0038018	559	346	103	83	95	224
FBgn0038020	578	448	1053	881	1315	231
FBgn0038029	72	51	16	23	20	29
FBgn0038034	366	359	169	115	185	146
FBgn0038037	2645	2497	2206	1248	2286	1058
FBgn0038039	755	782	1777	1574	1566	302
FBgn0038042	160	144	77	78	108	64
FBgn0038043	629	546	3675	4070	3379	251
FBgn0038046	622	586	2306	2025	1800	249
FBgn0038047	20	19	250	276	196	8
FBgn0038049	1144	1117	2862	2617	2454	458
FBgn0038053	1898	1417	1324	1200	1299	759
FBgn0038054	252	151	34	41	20	101
FBgn0038055	374	341	1302	1177	1111	150
FBgn0038056	529	678	1157	1051	1078	211
FBgn0038057	119	145	421	434	327	47
FBgn0038058	216	228	918	755	706	86
FBgn0038063	1634	1200	209	139	234	654
FBgn0038067	242	89	63	33	156	97
FBgn0038068	41	12	6	2	3	16
FBgn0038069	63	36	21	28	38	25
FBgn0038070	72	102	4	12	10	29
FBgn0038071	83	87	60	30	47	33
FBgn0038072	599	537	134	118	170	239
FBgn0038073	122	52	9	10	11	49
FBgn0038074	37	54	2558	1958	3166	15
FBgn0038076	232	229	51	24	71	93
FBgn0038078	674	462	63	148	140	270
FBgn0038079	2249	2266	100	84	129	899
FBgn0038083	120	123	257	156	294	48
FBgn0038084	85	104	15	13	19	34
FBgn0038087	122	85	16	12	9	49
FBgn0038088	1298	991	817	567	1060	519
FBgn0038089	156	87	14	67	28	62
FBgn0038090	128	94	6	18	15	51
FBgn0038092	101	94	16	22	24	40
FBgn0038097	231	171	43	51	57	92
FBgn0038099	122	148	1388	1193	1112	49
FBgn0038102	288	176	41	74	54	115
FBgn0038105	1509	1050	358	232	484	604
FBgn0038106	347	301	945	966	920	139
FBgn0038108	1552	1687	3123	2539	2605	621
FBgn0038109	812	462	143	182	155	325
FBgn0038114	6	16	48	32	51	2
FBgn0038115	334	432	576	498	565	133
FBgn0038118	157	137	853	704	544	63
FBgn0038122	570	428	67	117	115	228
FBgn0038123	864	535	94	152	178	346
FBgn0038124	213	133	51	30	35	85
FBgn0038125	180	100	26	23	21	72
FBgn0038126	27769	9592	31	16	33	11107
FBgn0038127	1414	912	183	305	344	566
FBgn0038128	154	158	615	579	480	61
FBgn0038129	384	346	771	682	689	153
FBgn0038130	6082	4686	260	147	260	2433
FBgn0038135	385	407	947	458	727	154
FBgn0038139	31	44	24	7	16	12
FBgn0038142	64	83	5	9	8	25
FBgn0038143	1138	1276	423	290	460	455
FBgn0038144	26	37	13	17	9	10
FBgn0038145	13113	12294	23622	22965	19315	5245
FBgn0038146	356	523	928	796	695	142
FBgn0038147	5672	6423	1144	764	916	2269
FBgn0038149	1516	1445	8200	7975	7411	606
FBgn0038151	11	15	4	2	2	4
FBgn0038153	15	12	2	0	4	6
FBgn0038156	82	87	6	7	11	33
FBgn0038158	149	89	34	30	43	59
FBgn0038160	1	0	161	264	545	0
FBgn0038163	3287	1961	368	498	621	1315
FBgn0038165	299	339	42	28	46	120
FBgn0038166	847	819	1180	1243	1117	339
FBgn0038168	733	580	2622	2462	2321	293
FBgn0038170	70	69	18	18	33	28
FBgn0038172	1045	585	235	157	288	418
FBgn0038173	160	141	39	59	77	64
FBgn0038179	287	190	619	362	786	115
FBgn0038180	17920	13149	73	37	116	7168
FBgn0038181	28168	31237	804	548	771	11267
FBgn0038186	142	79	14	29	15	57
FBgn0038189	41	12	4	8	15	16
FBgn0038190	39	49	1484	1649	1284	16
FBgn0038191	163	230	1883	2026	1576	65
FBgn0038194	1746	1841	3964	2101	3900	698
FBgn0038195	1855	1522	2869	2458	2825	742
FBgn0038196	1136	956	2069	2160	1932	455
FBgn0038197	3003	2866	2066	1847	1856	1201
FBgn0038198	6805	5695	1205	1309	1872	2722
FBgn0038200	6332	3790	777	1173	1230	2533
FBgn0038201	475	408	52	26	49	190
FBgn0038202	137	101	26	22	46	55
FBgn0038205	30	45	6	5	8	12
FBgn0038206	501	380	1275	1257	1078	200
FBgn0038207	12	51	47	64	73	5
FBgn0038208	5742	3531	715	835	1057	2297
FBgn0038209	297	204	45	57	39	119
FBgn0038210	1234	907	210	215	268	494
FBgn0038211	1250	1180	471	267	580	500
FBgn0038213	918	612	150	176	210	367
FBgn0038214	54	45	16	14	18	21
FBgn0038217	383	269	58	107	106	153
FBgn0038218	142	167	17	27	44	57
FBgn0038219	294	161	43	52	56	118
FBgn0038221	77	82	35	21	25	31
FBgn0038224	15633	16838	6232	6212	6052	6253
FBgn0038225	2483	1583	356	447	389	993
FBgn0038234	170	185	667	701	644	68
FBgn0038235	109	117	429	524	438	43
FBgn0038236	2968	3502	114	161	196	1187
FBgn0038237	642	588	220	159	235	257
FBgn0038238	49	57	20	23	33	20
FBgn0038243	435	513	894	771	1082	174
FBgn0038244	965	1268	3876	3462	2696	386
FBgn0038246	236	228	66	46	93	94
FBgn0038248	4070	2496	561	717	702	1628
FBgn0038250	1168	995	412	230	535	467
FBgn0038251	419	466	2220	2194	1860	168
FBgn0038252	216	220	9092	10310	8177	86
FBgn0038257	1788	1983	1047	686	1112	715
FBgn0038258	1024	711	127	157	172	410
FBgn0038261	76	80	13	12	23	30
FBgn0038266	1175	662	155	177	250	470
FBgn0038268	1524	1573	508	599	391	610
FBgn0038271	36362	41884	14376	13640	14532	14545
FBgn0038273	2	0	77	66	68	1
FBgn0038274	122	162	802	742	688	49
FBgn0038275	161	208	789	863	714	64
FBgn0038277	1999	3407	20163	16118	16766	800
FBgn0038279	125	123	322	267	267	50
FBgn0038280	862	554	103	142	167	345
FBgn0038281	1068	801	134	197	203	427
FBgn0038282	217	250	40	28	34	87
FBgn0038285	74	43	1	0	2	30
FBgn0038286	22666	14132	4135	3521	2924	9066
FBgn0038290	1073	911	59	12	34	429
FBgn0038294	40606	37759	5751	4119	6885	16242
FBgn0038295	177	161	22	18	39	71
FBgn0038296	1355	916	645	629	493	542
FBgn0038300	206	232	1294	1346	1060	82
FBgn0038301	146	189	729	602	525	58
FBgn0038302	153	137	456	439	473	61
FBgn0038303	377	413	926	789	738	151
FBgn0038304	543	508	1119	888	777	217
FBgn0038306	382	564	1711	1628	1452	153
FBgn0038307	659	752	1749	1789	1614	264
FBgn0038309	49	61	35	24	28	20
FBgn0038311	525	409	69	110	94	210
FBgn0038312	117	167	523	437	465	47
FBgn0038313	26	33	103	150	144	10
FBgn0038316	494	456	1724	1621	1521	197
FBgn0038318	303	445	2117	2208	1899	121
FBgn0038319	882	939	1337	1367	1218	353
FBgn0038320	695	697	2126	1550	1705	278
FBgn0038321	1330	1089	513	547	510	532
FBgn0038324	48	49	136	175	166	19
FBgn0038326	693	660	1192	1031	1179	277
FBgn0038327	259	222	892	873	807	103
FBgn0038330	454	382	239	269	258	181
FBgn0038334	908	600	140	199	198	363
FBgn0038339	11	11	5	1	7	4
FBgn0038342	334	254	50	131	95	133
FBgn0038344	278	302	1036	926	799	111
FBgn0038345	537	319	79	114	130	215
FBgn0038349	1138	1008	1806	1278	1996	455
FBgn0038350	24	22	3	13	14	9
FBgn0038353	2758	2774	6768	3722	8179	1103
FBgn0038354	183	213	54	76	88	73
FBgn0038355	815	554	93	144	167	326
FBgn0038356	361	254	37	56	59	144
FBgn0038357	545	372	95	135	92	218
FBgn0038358	89	81	12	23	27	35
FBgn0038359	3330	2090	470	613	559	1332
FBgn0038360	473	438	973	895	829	189
FBgn0038361	961	606	153	199	173	384
FBgn0038365	13	17	1	3	6	5
FBgn0038366	185	164	74	45	95	74
FBgn0038369	425	392	1165	1064	1020	170
FBgn0038371	37	49	90	83	69	15
FBgn0038373	6334	4292	845	1167	1351	2534
FBgn0038376	1370	1375	2813	2517	2721	548
FBgn0038377	1731	1112	212	349	298	693
FBgn0038381	228	218	960	1013	909	91
FBgn0038385	1163	935	27	57	41	465
FBgn0038386	217	154	24	35	36	87
FBgn0038387	892	866	1452	1534	1439	357
FBgn0038388	1133	1062	2378	2365	2016	453
FBgn0038389	255	185	978	938	886	102
FBgn0038390	19	39	1971	1860	1434	7
FBgn0038395	1698	1084	678	649	1249	679
FBgn0038396	131	172	357	323	287	52
FBgn0038397	139	149	28	29	30	55
FBgn0038398	93	172	64	65	101	37
FBgn0038400	8428	9164	5998	5827	6212	3371
FBgn0038401	258	349	1092	1149	899	103
FBgn0038402	35	13	1	2	4	14
FBgn0038404	387	343	93	60	100	155
FBgn0038405	975	1018	12	9	15	390
FBgn0038407	1384	1194	914	728	885	554
FBgn0038418	71	155	371	413	274	28
FBgn0038419	232	287	159	149	173	93
FBgn0038420	758	777	414	393	594	303
FBgn0038422	97	151	40	49	84	39
FBgn0038423	1936	1232	262	333	417	774
FBgn0038424	559	538	1310	1203	1112	223
FBgn0038425	153	139	693	604	570	61
FBgn0038427	1205	1120	2047	1959	1818	482
FBgn0038428	1131	938	2178	2423	2014	452
FBgn0038429	87	127	1043	1038	1003	35
FBgn0038432	157	204	1404	1308	1160	63
FBgn0038437	156	152	310	359	342	62
FBgn0038438	730	653	1597	1569	1385	292
FBgn0038445	738	428	120	100	151	295
FBgn0038446	133	119	545	670	656	53
FBgn0038447	282	278	16	15	42	113
FBgn0038448	204	105	38	20	25	82
FBgn0038450	205	117	2624	1504	4107	82
FBgn0038451	907	1354	37	31	61	363
FBgn0038453	848	721	2715	2670	2250	339
FBgn0038454	130	109	494	482	417	52
FBgn0038455	251	231	561	479	573	100
FBgn0038458	331	172	53	44	70	132
FBgn0038460	4299	2394	218	218	272	1719
FBgn0038461	514	536	1352	1241	1122	205
FBgn0038462	679	704	1470	1499	1411	272
FBgn0038465	2213	1989	1532	850	2001	885
FBgn0038467	822	894	2172	2024	1766	329
FBgn0038470	128	115	1295	1143	976	51
FBgn0038471	301	316	1069	1076	884	120
FBgn0038472	131	161	708	664	629	52
FBgn0038473	576	744	2687	2322	2143	230
FBgn0038474	373	320	1081	1028	1006	149
FBgn0038476	1033	1158	6903	7269	5370	413
FBgn0038478	325	328	3062	2957	2103	130
FBgn0038481	189	200	373	199	467	75
FBgn0038482	10	33	77	45	95	4
FBgn0038484	10	8	208	56	172	4
FBgn0038486	1304	914	224	222	248	522
FBgn0038488	2999	2317	1519	1548	1547	1200
FBgn0038490	41	55	187	248	252	16
FBgn0038491	215	160	1062	1129	964	86
FBgn0038494	158	157	27	32	35	63
FBgn0038498	272	332	50	38	55	109
FBgn0038499	304	317	868	762	674	121
FBgn0038511	615	689	13	15	18	246
FBgn0038512	30	19	10	10	7	12
FBgn0038515	1931	1567	2735	2759	2352	772
FBgn0038519	1366	1399	1961	1918	1812	546
FBgn0038524	377	398	1183	1156	1109	151
FBgn0038527	20	29	0	0	0	8
FBgn0038528	32	18	1	0	3	13
FBgn0038530	4	0	771	627	1027	1
FBgn0038532	313	280	1015	975	868	125
FBgn0038533	157	208	495	380	501	63
FBgn0038535	1780	1920	7079	6025	5160	712
FBgn0038536	135	125	460	405	381	54
FBgn0038539	1198	745	163	237	274	479
FBgn0038540	48	31	6	2	16	19
FBgn0038541	64	68	32	18	38	26
FBgn0038545	137	145	723	857	682	55
FBgn0038546	646	620	1808	1871	1561	258
FBgn0038548	136	147	466	502	410	54
FBgn0038549	65	45	997	1132	827	26
FBgn0038550	19	18	66	51	36	8
FBgn0038551	256	282	1917	2091	1707	102
FBgn0038552	645	612	2331	2124	2056	258
FBgn0038558	234	208	41	49	45	94
FBgn0038564	152	147	849	873	688	61
FBgn0038565	1797	1167	286	340	373	719
FBgn0038567	348	271	90	59	89	139
FBgn0038569	1600	1242	2848	2480	2291	640
FBgn0038575	922	635	2827	3025	2327	369
FBgn0038576	501	408	861	794	708	200
FBgn0038578	427	373	1244	1127	1039	171
FBgn0038581	259	228	98	104	137	104
FBgn0038583	465	442	769	882	722	186
FBgn0038584	263	260	1057	1149	905	105
FBgn0038585	419	529	1466	1497	1311	167
FBgn0038586	190	179	733	687	710	76
FBgn0038588	226	215	1318	1229	944	90
FBgn0038590	129	118	288	262	244	52
FBgn0038593	248	261	1162	1008	802	99
FBgn0038595	507	259	162	111	217	203
FBgn0038596	32	22	10	8	11	13
FBgn0038597	244	390	764	648	602	97
FBgn0038598	3869	2421	593	635	728	1548
FBgn0038601	243	277	1487	1328	1229	97
FBgn0038603	1373	1274	642	466	641	549
FBgn0038606	202	195	33	52	65	81
FBgn0038607	1355	921	225	222	246	542
FBgn0038608	146	144	1974	1864	1370	58
FBgn0038609	180	246	1879	1757	1633	72
FBgn0038612	220	161	38	66	36	88
FBgn0038613	375	474	214	131	225	150
FBgn0038617	807	877	1320	1262	1055	323
FBgn0038619	260	272	670	739	665	104
FBgn0038626	58	73	16	6	13	23
FBgn0038627	764	510	273	324	431	306
FBgn0038629	289	238	5	1	6	115
FBgn0038630	2607	1575	356	485	521	1043
FBgn0038631	254	266	465	330	509	102
FBgn0038632	118	131	14	14	13	47
FBgn0038638	482	448	236	171	262	193
FBgn0038640	256	204	1056	1180	831	102
FBgn0038641	551	598	37	42	67	220
FBgn0038642	14	16	0	5	0	5
FBgn0038645	37	66	5	1	2	15
FBgn0038649	608	589	1849	2025	1662	243
FBgn0038653	150	185	49	35	38	60
FBgn0038654	347	562	30	19	41	139
FBgn0038655	2484	1689	347	503	591	993
FBgn0038656	504	332	57	111	124	202
FBgn0038658	8323	6350	17268	11957	22674	3329
FBgn0038659	2683	2782	1555	1522	1214	1073
FBgn0038662	6282	5790	2876	2888	2646	2513
FBgn0038665	175	210	49	47	97	70
FBgn0038666	231	199	566	480	530	92
FBgn0038672	232	210	668	691	561	93
FBgn0038673	124	125	783	741	665	49
FBgn0038674	250	249	128	128	159	100
FBgn0038675	562	544	1162	1070	986	225
FBgn0038678	250	199	417	449	387	100
FBgn0038679	5041	4135	297	216	363	2017
FBgn0038681	1733	1399	1225	834	1405	693
FBgn0038682	483	673	330	211	411	193
FBgn0038683	2808	2177	2268	2165	1870	1123
FBgn0038685	492	300	72	71	89	197
FBgn0038686	2470	2367	1958	1772	1569	988
FBgn0038690	468	270	76	94	80	187
FBgn0038691	143	101	29	25	35	57
FBgn0038692	114	137	1041	1138	1038	45
FBgn0038693	941	1102	261	248	381	376
FBgn0038694	1400	903	177	250	279	560
FBgn0038695	93	60	5	12	9	37
FBgn0038697	2103	1310	333	332	444	841
FBgn0038702	117	177	350	351	381	47
FBgn0038704	510	544	1106	1005	815	204
FBgn0038706	5354	3382	714	995	1115	2142
FBgn0038708	2261	1589	318	427	501	904
FBgn0038709	1249	778	192	183	243	500
FBgn0038714	28	38	11	7	7	11
FBgn0038716	271	176	74	87	161	108
FBgn0038717	70	85	474	229	714	28
FBgn0038718	865	669	1523	647	2350	346
FBgn0038720	5417	4959	419	366	575	2167
FBgn0038721	986	1112	881	641	694	394
FBgn0038722	1081	761	2375	2504	2040	432
FBgn0038723	585	721	2419	2470	2178	234
FBgn0038725	618	500	151	122	159	247
FBgn0038731	70	31	118	52	127	28
FBgn0038732	267	206	18	25	43	107
FBgn0038733	559	539	230	221	305	224
FBgn0038734	200	192	89	90	109	80
FBgn0038735	1049	877	536	505	646	420
FBgn0038737	284	313	584	467	446	114
FBgn0038738	2101	1892	4492	3838	4303	840
FBgn0038740	1384	1344	811	506	830	554
FBgn0038741	217	195	507	524	548	87
FBgn0038742	738	806	2392	2181	2100	295
FBgn0038744	1235	1697	245	201	268	494
FBgn0038745	5610	4568	3490	3011	3342	2244
FBgn0038746	238	344	2171	2542	2021	95
FBgn0038747	1165	1130	2182	2070	1722	466
FBgn0038752	1280	1186	190	202	257	512
FBgn0038755	327	344	735	724	570	131
FBgn0038756	262	214	863	425	989	105
FBgn0038760	196	165	590	627	585	78
FBgn0038761	178	325	149	86	170	71
FBgn0038765	34	57	314	291	276	13
FBgn0038766	44	47	420	479	354	17
FBgn0038767	183	185	1031	1079	821	73
FBgn0038768	159	266	1977	2077	1607	64
FBgn0038769	84	137	597	676	479	33
FBgn0038771	2628	2358	3491	3938	3405	1051
FBgn0038772	141	148	1876	2003	1694	56
FBgn0038773	91	51	21	29	16	36
FBgn0038774	9329	7102	568	545	835	3732
FBgn0038775	385	256	52	68	83	154
FBgn0038787	730	847	2074	1931	1693	292
FBgn0038790	132	73	285	191	378	53
FBgn0038796	444	346	49	87	104	178
FBgn0038797	2543	1647	333	460	549	1017
FBgn0038799	1095	1310	154	155	226	438
FBgn0038804	139	121	509	349	456	56
FBgn0038805	1099	1335	3430	3707	3066	440
FBgn0038806	453	404	1127	1141	953	181
FBgn0038808	294	370	847	798	902	117
FBgn0038809	1716	1856	3694	3098	3301	687
FBgn0038810	869	741	2388	2215	2033	348
FBgn0038811	235	376	778	754	645	94
FBgn0038815	206	262	706	716	524	82
FBgn0038816	279	292	478	450	362	112
FBgn0038818	1023	795	281	281	438	409
FBgn0038819	3405	3335	0	3	3	1362
FBgn0038820	2284	2542	495	359	819	914
FBgn0038826	9611	8211	2059	1996	2176	3844
FBgn0038827	56	87	1011	976	782	22
FBgn0038829	947	835	1964	1840	1939	379
FBgn0038830	169	203	532	584	510	67
FBgn0038832	508	371	134	109	173	203
FBgn0038834	23007	24421	46499	43396	47261	9203
FBgn0038837	151	135	57	19	39	60
FBgn0038839	911	893	102	79	114	364
FBgn0038840	460	591	63	71	52	184
FBgn0038842	1841	1575	865	663	1185	736
FBgn0038845	216	161	1183	671	1258	86
FBgn0038846	2122	1879	815	553	1135	849
FBgn0038847	19	17	2	1	8	7
FBgn0038849	1350	1424	137	96	149	540
FBgn0038850	19	30	14	13	8	7
FBgn0038851	19	32	5	10	6	8
FBgn0038853	752	797	1424	1389	1148	301
FBgn0038854	408	400	1450	1267	1236	163
FBgn0038855	288	250	922	936	779	115
FBgn0038857	227	332	1189	1332	1155	91
FBgn0038858	1487	1455	953	991	1172	595
FBgn0038860	164	135	891	896	759	65
FBgn0038861	275	312	444	389	416	110
FBgn0038862	943	827	1778	1518	1540	377
FBgn0038865	92	99	376	259	421	37
FBgn0038869	302	348	1010	879	810	121
FBgn0038870	62	107	268	134	163	25
FBgn0038872	724	797	2377	2179	1714	289
FBgn0038873	21	17	1	2	5	8
FBgn0038874	164	175	32	10	36	65
FBgn0038876	379	426	817	851	759	152
FBgn0038877	1503	1576	2650	2280	2796	601
FBgn0038878	1474	1312	478	333	611	590
FBgn0038879	11647	5312	0	1	0	4659
FBgn0038880	251	145	18	24	23	100
FBgn0038881	1623	1823	549	461	714	649
FBgn0038887	169	84	49	28	33	68
FBgn0038889	570	439	977	926	768	228
FBgn0038890	1888	1767	1166	965	1008	755
FBgn0038892	694	494	109	149	158	277
FBgn0038893	123	151	522	557	555	49
FBgn0038894	43	34	19	14	20	17
FBgn0038901	106	111	13	32	35	42
FBgn0038902	19	21	12	4	6	7
FBgn0038903	68	92	274	302	255	27
FBgn0038909	1543	1132	228	334	291	617
FBgn0038914	2	3	104	35	114	1
FBgn0038915	397	237	66	89	68	159
FBgn0038916	3780	3371	95	73	110	1512
FBgn0038917	102	124	162	206	172	41
FBgn0038921	4059	2586	614	813	936	1623
FBgn0038922	14104	15230	4054	3935	3571	5642
FBgn0038923	472	510	965	1044	978	189
FBgn0038924	814	952	1814	1612	1842	326
FBgn0038926	173	137	41	51	81	69
FBgn0038928	121	153	615	483	449	48
FBgn0038929	49	35	20	3	15	19
FBgn0038930	108	133	282	230	392	43
FBgn0038934	1437	865	220	234	251	575
FBgn0038938	1206	1344	2225	1289	3241	483
FBgn0038943	13	17	44	29	17	5
FBgn0038946	442	459	14	42	35	177
FBgn0038947	7317	6918	6133	5085	5597	2927
FBgn0038948	880	821	3707	3434	3267	352
FBgn0038950	785	839	1942	1783	1962	314
FBgn0038951	154	114	380	365	358	61
