gene_id	6mo_1	6mo_2	6mo_3	28mo_1	28mo_2	28mo_3
ENSRNOG00000030513	0	0	0	0	0	0
ENSRNOG00000040314	0	0	0	0	0	0
ENSRNOG00000010912	60	59	66	69	58	57
ENSRNOG00000020713	40	24	32	17	20	15
ENSRNOG00000030514	0	0	0	0	0	0
ENSRNOG00000040315	4	1	5	3	8	5
ENSRNOG00000020714	10	0	7	9	4	3
ENSRNOG00000030515	258	117	195	145	124	109
ENSRNOG00000040316	0	0	0	0	0	0
ENSRNOG00000010914	44	51	51	65	47	44
ENSRNOG00000020715	854	596	839	764	609	580
ENSRNOG00000040317	0	0	0	0	0	0
ENSRNOG00000010915	711	734	765	788	577	592
ENSRNOG00000020716	25	21	21	18	23	17
ENSRNOG00000030517	22	20	28	34	23	16
ENSRNOG00000040318	0	0	0	0	0	0
ENSRNOG00000020717	69	64	61	50	44	51
ENSRNOG00000030518	0	0	0	1	1	1
ENSRNOG00000040319	0	1	0	0	0	0
ENSRNOG00000010917	7	8	7	13	7	3
ENSRNOG00000020718	16	12	2	12	4	6
ENSRNOG00000030519	0	0	0	0	0	0
ENSRNOG00000010918	0	1	0	2	0	2
ENSRNOG00000020719	1	0	0	0	0	0
ENSRNOG00000010919	46	22	32	37	36	30
ENSRNOG00000037150	1	1	2	1	0	0
ENSRNOG00000027350	0	0	0	0	0	0
ENSRNOG00000037151	0	0	0	0	0	0
ENSRNOG00000017550	1	0	0	0	2	1
ENSRNOG00000037152	0	0	0	0	1	0
ENSRNOG00000037153	0	0	0	0	0	0
ENSRNOG00000007751	59	41	42	40	35	37
ENSRNOG00000017552	36	29	36	36	30	23
ENSRNOG00000007752	35	32	35	42	34	32
ENSRNOG00000017553	33	31	21	24	27	28
ENSRNOG00000037155	0	0	0	0	0	0
ENSRNOG00000007753	272	243	311	280	244	274
ENSRNOG00000017554	0	0	2	0	1	1
ENSRNOG00000027355	140	188	125	181	120	146
ENSRNOG00000037156	0	0	0	2	0	0
ENSRNOG00000007754	0	0	0	0	0	0
ENSRNOG00000007755	18	31	42	32	35	24
ENSRNOG00000017556	34	9	6	11	28	6
ENSRNOG00000027357	22	22	19	21	41	22
ENSRNOG00000037158	0	0	0	0	0	0
ENSRNOG00000007756	32	36	17	24	29	28
ENSRNOG00000017557	5	4	1	2	1	2
ENSRNOG00000037159	0	0	0	0	0	0
ENSRNOG00000007757	1611	1137	1602	1212	1313	1148
ENSRNOG00000017558	713	403	733	443	584	313
ENSRNOG00000027359	21	22	25	23	25	19
ENSRNOG00000007758	0	0	0	0	0	0
ENSRNOG00000007759	0	0	0	0	0	0
ENSRNOG00000040320	0	0	0	0	0	0
ENSRNOG00000030520	107	58	105	85	66	50
ENSRNOG00000040321	0	0	1	0	0	2
ENSRNOG00000020720	0	0	0	0	0	0
ENSRNOG00000030521	0	1	0	1	0	0
ENSRNOG00000040322	0	0	0	0	0	0
ENSRNOG00000020721	8	4	6	15	4	6
ENSRNOG00000030522	0	2	4	4	1	2
ENSRNOG00000040323	0	0	0	0	0	0
ENSRNOG00000010921	173	164	190	207	155	161
ENSRNOG00000010922	179	98	159	118	124	109
ENSRNOG00000020723	606	383	596	438	425	363
ENSRNOG00000030524	0	0	0	0	0	0
ENSRNOG00000040325	0	0	0	0	0	0
ENSRNOG00000020724	0	0	0	0	0	0
ENSRNOG00000030525	1	0	2	1	1	0
ENSRNOG00000030526	3	2	2	0	0	2
ENSRNOG00000040327	0	0	0	0	0	0
ENSRNOG00000020726	4	8	11	4	4	6
ENSRNOG00000030527	2	2	4	0	0	2
ENSRNOG00000030529	0	0	0	0	0	0
ENSRNOG00000020729	2	0	3	0	1	0
ENSRNOG00000010929	0	0	4	0	3	3
ENSRNOG00000037160	132	60	138	86	91	94
ENSRNOG00000027360	87	117	87	87	109	64
ENSRNOG00000037161	4	7	3	5	5	3
ENSRNOG00000017560	67	67	129	87	45	55
ENSRNOG00000037162	17	37	22	29	28	40
ENSRNOG00000017561	34	36	41	23	25	32
ENSRNOG00000037164	0	0	0	0	0	0
ENSRNOG00000027364	27	25	17	13	15	13
ENSRNOG00000037165	20	11	14	14	21	20
ENSRNOG00000007763	28	26	25	20	17	21
ENSRNOG00000017564	67	47	54	72	72	67
ENSRNOG00000027365	0	0	0	0	0	0
ENSRNOG00000037166	1	0	0	0	0	0
ENSRNOG00000007764	60	43	25	22	51	25
ENSRNOG00000037167	0	0	0	0	0	0
ENSRNOG00000007765	22	10	33	24	28	18
ENSRNOG00000037168	0	0	0	0	0	0
ENSRNOG00000007766	67	42	72	66	57	65
ENSRNOG00000017567	69	35	37	46	38	25
ENSRNOG00000027368	33	21	27	26	29	26
ENSRNOG00000017568	427	446	478	531	289	424
ENSRNOG00000017569	5	1	4	8	4	5
ENSRNOG00000007769	250	221	285	227	198	159
ENSRNOG00000040330	0	0	0	0	0	0
ENSRNOG00000030530	2	1	6	3	2	4
ENSRNOG00000020730	1093	904	1148	1105	902	848
ENSRNOG00000010930	84	94	112	119	72	79
ENSRNOG00000020731	105	61	76	78	77	61
ENSRNOG00000040333	0	0	0	1	0	0
ENSRNOG00000040334	0	0	0	0	0	0
ENSRNOG00000010932	0	1	0	1	1	0
ENSRNOG00000020733	0	0	0	0	0	0
ENSRNOG00000040335	0	0	0	0	0	0
ENSRNOG00000020734	0	0	0	0	0	0
ENSRNOG00000030535	5	1	1	3	2	3
ENSRNOG00000010934	4	4	8	9	6	8
ENSRNOG00000020735	6	2	4	4	5	5
ENSRNOG00000040337	0	3	3	0	3	0
ENSRNOG00000010935	0	0	0	0	0	0
ENSRNOG00000020736	12	10	13	13	15	8
ENSRNOG00000030537	7	4	5	10	9	7
ENSRNOG00000040338	0	0	0	0	0	0
ENSRNOG00000020737	24	24	25	17	19	33
ENSRNOG00000030538	0	2	0	0	0	0
ENSRNOG00000040339	5	1	6	6	2	3
ENSRNOG00000010937	0	0	0	0	0	0
ENSRNOG00000030539	0	0	0	0	1	0
ENSRNOG00000010938	37	19	50	41	31	30
ENSRNOG00000037170	46	25	35	30	52	42
ENSRNOG00000027370	0	0	0	0	0	0
ENSRNOG00000037171	0	0	0	0	0	0
ENSRNOG00000037172	0	0	0	0	2	0
ENSRNOG00000007770	0	0	0	0	0	0
ENSRNOG00000017571	101	141	216	141	106	102
ENSRNOG00000007771	3	2	4	1	1	1
ENSRNOG00000037174	0	0	0	0	0	0
ENSRNOG00000027374	7	5	15	6	3	5
ENSRNOG00000037175	0	0	1	0	2	0
ENSRNOG00000017574	0	0	0	0	0	0
ENSRNOG00000037176	0	0	0	0	0	0
ENSRNOG00000017575	0	1	0	0	1	1
ENSRNOG00000027376	4	2	3	2	3	4
ENSRNOG00000007775	504	485	422	550	389	427
ENSRNOG00000037178	0	0	0	0	0	0
ENSRNOG00000007776	0	0	0	0	0	0
ENSRNOG00000017577	24	12	23	23	17	10
ENSRNOG00000037179	0	0	1	0	5	0
ENSRNOG00000007778	0	0	1	0	0	0
ENSRNOG00000017579	128	92	194	191	147	94
ENSRNOG00000007779	13	16	18	21	13	14
ENSRNOG00000030540	0	0	0	0	0	0
ENSRNOG00000030541	1	1	0	0	0	0
ENSRNOG00000010940	56	86	85	85	70	56
ENSRNOG00000030542	2	1	0	2	2	0
ENSRNOG00000010941	62	33	53	36	37	41
ENSRNOG00000020742	104	65	87	74	97	65
ENSRNOG00000010942	28	28	27	24	13	15
ENSRNOG00000020743	1	3	1	7	4	1
ENSRNOG00000030544	0	0	0	0	0	0
ENSRNOG00000010943	7	1	3	5	4	3
ENSRNOG00000020744	487	269	405	290	326	308
ENSRNOG00000030545	0	0	0	0	0	0
ENSRNOG00000040346	0	0	0	0	0	0
ENSRNOG00000010944	364	359	509	318	347	321
ENSRNOG00000010945	799	609	854	544	938	556
ENSRNOG00000020746	34	6	19	22	25	7
ENSRNOG00000030547	456	449	427	455	344	369
ENSRNOG00000010946	17	18	12	20	9	12
ENSRNOG00000020747	0	0	0	0	0	0
ENSRNOG00000030548	36	30	46	38	27	28
ENSRNOG00000010947	13	17	7	14	19	9
ENSRNOG00000020748	808	794	935	604	831	640
ENSRNOG00000020749	0	0	0	0	0	1
ENSRNOG00000037180	0	0	0	0	0	0
ENSRNOG00000027380	0	0	0	1	0	0
ENSRNOG00000017581	36	32	36	27	21	22
ENSRNOG00000027382	0	1	1	0	0	0
ENSRNOG00000007781	301	248	296	254	269	243
ENSRNOG00000017582	0	0	0	0	0	0
ENSRNOG00000027383	0	0	0	1	0	0
ENSRNOG00000037184	20	18	10	15	13	14
ENSRNOG00000007782	0	0	0	0	1	0
ENSRNOG00000017583	234	158	258	259	160	131
ENSRNOG00000037185	2	0	2	2	2	0
ENSRNOG00000017584	0	0	0	0	0	0
ENSRNOG00000027385	5	9	8	10	5	4
ENSRNOG00000007784	30	25	18	32	23	32
ENSRNOG00000017585	43	31	24	35	23	17
ENSRNOG00000027386	0	0	1	0	0	0
ENSRNOG00000037187	9	2	2	6	7	2
ENSRNOG00000007785	80	60	47	70	46	56
ENSRNOG00000017586	16	15	18	15	11	10
ENSRNOG00000037188	0	2	0	0	1	0
ENSRNOG00000007788	218	123	204	159	130	130
ENSRNOG00000017589	0	1	1	0	0	0
ENSRNOG00000040350	0	0	0	0	0	0
ENSRNOG00000030550	0	0	0	0	0	0
ENSRNOG00000040351	4	2	0	4	2	0
ENSRNOG00000030551	0	0	0	0	0	0
ENSRNOG00000010950	47	31	50	32	24	18
ENSRNOG00000020751	5	7	10	4	6	6
ENSRNOG00000030552	0	0	0	0	0	0
ENSRNOG00000040353	1	0	0	0	0	0
ENSRNOG00000010951	88	100	89	106	104	83
ENSRNOG00000040354	1	1	0	0	0	0
ENSRNOG00000010952	168	99	188	157	128	121
ENSRNOG00000020753	27	35	28	28	18	25
ENSRNOG00000030554	0	0	0	0	0	0
ENSRNOG00000040355	1	1	0	0	0	1
ENSRNOG00000010953	50	96	59	93	64	85
ENSRNOG00000030555	0	0	0	0	0	0
ENSRNOG00000040357	2	0	1	1	2	2
ENSRNOG00000030557	43	23	28	28	27	30
ENSRNOG00000040358	3	2	4	2	5	5
ENSRNOG00000030558	0	0	0	0	0	0
ENSRNOG00000010957	557	340	476	445	349	335
ENSRNOG00000030559	0	0	0	0	0	0
ENSRNOG00000010958	227	206	230	174	223	147
ENSRNOG00000010959	18	11	12	21	11	4
ENSRNOG00000037190	10	8	18	16	13	8
ENSRNOG00000027390	25	7	22	21	12	9
ENSRNOG00000037191	0	0	0	0	0	0
ENSRNOG00000037192	6	0	0	4	0	2
ENSRNOG00000027392	6	0	0	3	1	3
ENSRNOG00000037193	0	0	1	0	1	0
ENSRNOG00000017592	1381	1265	1280	1306	1308	1205
ENSRNOG00000027393	0	1	0	0	0	0
ENSRNOG00000037194	27	15	15	19	20	5
ENSRNOG00000007792	32	14	16	16	19	20
ENSRNOG00000017593	128	94	137	100	109	92
ENSRNOG00000007793	631	933	748	794	983	760
ENSRNOG00000037196	4	6	9	5	2	2
ENSRNOG00000017595	72	58	70	55	63	46
ENSRNOG00000007795	0	0	0	0	0	0
ENSRNOG00000017596	58	70	56	55	71	54
ENSRNOG00000037198	1	3	3	3	3	2
ENSRNOG00000017597	0	1	2	0	0	0
ENSRNOG00000027398	0	0	0	0	0	0
ENSRNOG00000037199	1	1	1	1	0	1
ENSRNOG00000007797	46	37	36	39	46	38
ENSRNOG00000017598	27	10	24	12	13	6
ENSRNOG00000007799	0	0	0	0	0	1
ENSRNOG00000040360	4	2	2	1	0	1
ENSRNOG00000030560	1	1	1	1	0	2
ENSRNOG00000030561	37	14	25	25	22	31
ENSRNOG00000010960	363	213	361	292	255	204
ENSRNOG00000010961	23	12	15	11	20	12
ENSRNOG00000020762	618	467	733	630	499	502
ENSRNOG00000030563	0	0	0	0	0	0
ENSRNOG00000020763	154	87	98	111	114	84
ENSRNOG00000030564	2	1	2	0	0	3
ENSRNOG00000010963	0	2	0	1	0	1
ENSRNOG00000030565	0	0	0	0	0	0
ENSRNOG00000010964	125	123	150	101	121	98
ENSRNOG00000020765	53	72	63	43	72	49
ENSRNOG00000010965	0	0	0	0	0	0
ENSRNOG00000010966	569	410	539	433	436	392
ENSRNOG00000030568	134	54	85	103	96	73
ENSRNOG00000010967	441	406	573	511	374	349
ENSRNOG00000030569	0	0	0	0	0	0
ENSRNOG00000020769	1020	1423	1053	1552	943	1153
ENSRNOG00000020770	76	32	71	69	36	35
ENSRNOG00000030571	0	0	0	0	0	0
ENSRNOG00000040372	0	0	0	0	0	0
ENSRNOG00000010970	0	0	0	0	0	0
ENSRNOG00000020771	34	26	13	19	20	12
ENSRNOG00000030572	582	686	627	596	461	594
ENSRNOG00000010971	301	210	292	252	211	214
ENSRNOG00000020772	154	120	162	156	144	124
ENSRNOG00000030573	0	0	0	0	0	0
ENSRNOG00000010972	0	0	0	1	0	0
ENSRNOG00000020773	15	8	10	10	11	11
ENSRNOG00000020774	43	52	53	44	28	30
ENSRNOG00000030575	0	0	0	0	2	0
ENSRNOG00000040376	0	0	0	0	0	0
ENSRNOG00000010974	1	2	2	2	2	2
ENSRNOG00000020775	0	0	0	0	0	0
ENSRNOG00000030576	0	0	0	0	0	0
ENSRNOG00000010975	1195	1131	1137	966	1162	900
ENSRNOG00000020776	90	59	73	83	74	53
ENSRNOG00000040378	0	0	0	0	0	0
ENSRNOG00000020777	91	53	61	55	68	48
ENSRNOG00000010977	4	8	4	4	2	2
ENSRNOG00000020778	82	56	64	71	69	63
ENSRNOG00000030579	0	2	0	0	0	1
ENSRNOG00000020779	0	0	0	0	0	0
ENSRNOG00000010979	0	0	0	0	0	0
ENSRNOG00000030580	8	8	20	7	8	10
ENSRNOG00000040381	0	0	0	0	0	0
ENSRNOG00000010980	57	66	56	40	72	46
ENSRNOG00000020781	124	105	113	133	84	65
ENSRNOG00000040383	0	0	0	1	2	0
ENSRNOG00000010981	38	31	40	23	32	28
ENSRNOG00000020782	241	207	214	253	188	210
ENSRNOG00000040384	10	6	9	4	14	5
ENSRNOG00000010982	18	4	21	17	6	6
ENSRNOG00000020783	1	0	1	0	1	0
ENSRNOG00000030584	0	0	0	0	0	0
ENSRNOG00000040385	0	0	0	0	1	1
ENSRNOG00000010983	0	0	0	0	0	1
ENSRNOG00000020784	0	0	0	0	0	0
ENSRNOG00000030585	64	59	51	81	43	51
ENSRNOG00000040386	10	12	19	15	6	8
ENSRNOG00000010984	225	144	271	226	215	174
ENSRNOG00000030586	2	0	1	4	1	3
ENSRNOG00000040387	0	0	0	0	0	0
ENSRNOG00000010985	150	136	162	130	107	93
ENSRNOG00000010986	7	7	5	6	6	8
ENSRNOG00000020787	1	2	9	1	0	0
ENSRNOG00000030588	59	33	44	63	55	27
ENSRNOG00000040389	0	0	0	0	0	0
ENSRNOG00000010987	0	0	0	0	0	0
ENSRNOG00000020788	13	11	24	20	11	15
ENSRNOG00000030589	0	0	0	0	0	0
ENSRNOG00000010989	544	367	494	516	434	388
ENSRNOG00000030590	0	0	0	0	0	0
ENSRNOG00000030591	568	383	368	457	338	471
ENSRNOG00000020791	119	71	116	98	103	69
ENSRNOG00000030592	0	0	1	0	0	0
ENSRNOG00000040393	1	0	0	2	1	0
ENSRNOG00000020792	12	8	16	19	14	11
ENSRNOG00000030593	0	0	0	0	0	0
ENSRNOG00000010992	1	0	0	0	1	0
ENSRNOG00000020793	34	18	30	36	35	30
ENSRNOG00000030594	56	28	54	48	24	28
ENSRNOG00000040395	1	1	0	0	0	0
ENSRNOG00000010993	182	127	190	143	135	133
ENSRNOG00000030595	0	0	0	0	0	0
ENSRNOG00000010994	0	1	1	0	0	0
ENSRNOG00000030596	58	42	40	62	49	58
ENSRNOG00000020796	46	43	58	49	53	39
ENSRNOG00000030597	62	43	71	32	69	36
ENSRNOG00000040398	0	0	0	0	0	0
ENSRNOG00000010996	471	359	450	419	361	332
ENSRNOG00000020797	0	1	3	0	1	0
ENSRNOG00000010997	303	494	301	342	164	285
ENSRNOG00000020799	2	3	1	5	3	9
ENSRNOG00000010999	247	148	207	197	189	210
ENSRNOG00000012100	27	11	7	33	14	15
ENSRNOG00000012101	53	67	53	53	61	58
ENSRNOG00000002301	794	769	790	846	679	724
ENSRNOG00000012102	0	0	0	0	0	0
ENSRNOG00000002302	0	1	0	2	0	2
ENSRNOG00000012103	5	3	2	6	3	4
ENSRNOG00000002303	27	73	28	66	29	62
ENSRNOG00000002304	0	0	0	0	0	0
ENSRNOG00000012105	103	81	81	129	79	45
ENSRNOG00000002305	740	328	728	682	477	436
ENSRNOG00000012106	264	183	187	208	166	164
ENSRNOG00000012108	6	4	9	5	7	8
ENSRNOG00000012109	14	11	19	23	37	24
ENSRNOG00000002309	0	0	0	2	0	2
ENSRNOG00000012110	4	0	3	4	2	0
ENSRNOG00000012111	69	35	38	42	47	28
ENSRNOG00000002312	30	26	18	18	20	20
ENSRNOG00000012114	33	53	34	39	37	36
ENSRNOG00000002314	2016	1438	2016	1608	1544	1341
ENSRNOG00000012115	0	0	0	0	0	0
ENSRNOG00000002316	0	0	0	0	0	0
ENSRNOG00000002317	17	20	28	14	16	12
ENSRNOG00000002318	171	179	172	176	195	131
ENSRNOG00000012119	3	1	1	1	1	1
ENSRNOG00000002319	127	81	109	107	91	94
ENSRNOG00000002320	272	227	260	277	204	221
ENSRNOG00000012121	179	125	177	169	105	108
ENSRNOG00000002321	21	24	35	34	20	28
ENSRNOG00000012122	133	110	162	136	116	115
ENSRNOG00000002322	34	8	15	23	24	25
ENSRNOG00000012123	19	20	22	20	17	22
ENSRNOG00000002323	150	102	137	120	78	97
ENSRNOG00000012124	387	329	414	409	264	295
ENSRNOG00000012126	183	179	202	170	109	126
ENSRNOG00000002327	208	170	250	217	251	173
ENSRNOG00000012129	0	0	0	0	0	0
ENSRNOG00000012131	0	0	0	0	0	0
ENSRNOG00000002331	0	0	1	1	0	1
ENSRNOG00000002332	19	24	18	15	20	20
ENSRNOG00000002333	0	0	0	0	0	0
ENSRNOG00000012134	14	10	15	5	14	13
ENSRNOG00000012135	72	20	40	45	32	36
ENSRNOG00000002335	205	171	221	204	228	137
ENSRNOG00000012136	121	131	114	140	120	109
ENSRNOG00000002336	678	351	533	376	493	438
ENSRNOG00000012137	45	30	35	26	28	30
ENSRNOG00000012138	34	40	58	65	57	58
ENSRNOG00000002338	153	143	150	143	122	112
ENSRNOG00000012139	0	0	0	0	0	0
ENSRNOG00000002339	232	132	151	133	147	133
ENSRNOG00000012140	35	16	25	30	21	21
ENSRNOG00000002340	7	4	2	5	5	1
ENSRNOG00000012141	0	0	0	0	0	0
ENSRNOG00000002341	7	8	6	1	3	6
ENSRNOG00000012142	0	0	0	1	0	0
ENSRNOG00000002342	235	264	248	278	244	253
ENSRNOG00000002343	614	383	631	530	650	494
ENSRNOG00000012144	11	3	10	4	16	1
ENSRNOG00000002345	44	17	43	20	49	26
ENSRNOG00000012146	46	39	47	30	41	38
ENSRNOG00000002346	1	0	2	1	1	2
ENSRNOG00000012147	62	55	67	67	54	52
ENSRNOG00000002347	217	120	191	145	168	130
ENSRNOG00000012148	853	680	762	586	643	538
ENSRNOG00000012149	24	18	28	19	21	23
ENSRNOG00000002349	640	334	655	544	481	368
ENSRNOG00000002350	3	3	5	1	3	0
ENSRNOG00000012151	5	2	11	12	3	4
ENSRNOG00000002352	36	48	44	49	39	47
ENSRNOG00000012153	243	233	255	237	223	192
ENSRNOG00000002353	300	219	277	221	299	192
ENSRNOG00000027400	43	13	42	22	16	12
ENSRNOG00000012155	0	0	3	0	2	1
ENSRNOG00000017600	157	70	141	100	114	105
ENSRNOG00000037202	0	0	0	0	0	0
ENSRNOG00000002355	5	6	4	8	4	1
ENSRNOG00000012156	89	50	57	50	53	48
ENSRNOG00000017601	132	106	126	101	102	111
ENSRNOG00000027402	0	0	0	0	0	0
ENSRNOG00000037203	0	1	0	0	0	1
ENSRNOG00000007801	408	231	345	220	268	192
ENSRNOG00000012157	925	763	883	900	657	664
ENSRNOG00000017602	70	47	62	41	35	45
ENSRNOG00000037204	25	12	23	24	16	16
ENSRNOG00000017603	269	230	346	254	265	238
ENSRNOG00000027404	0	0	1	1	0	0
ENSRNOG00000037205	3	4	2	7	1	2
ENSRNOG00000007803	1	4	6	2	2	2
ENSRNOG00000002358	157	116	89	135	93	91
ENSRNOG00000017604	158	93	131	83	105	70
ENSRNOG00000027405	1107	763	917	795	740	736
ENSRNOG00000037206	14	9	7	11	9	5
ENSRNOG00000007804	194	134	120	154	110	134
ENSRNOG00000017605	50	42	54	42	36	43
ENSRNOG00000037207	558	670	590	666	481	502
ENSRNOG00000007805	1	1	1	1	0	2
ENSRNOG00000017606	0	1	1	0	0	0
ENSRNOG00000007806	115	107	116	48	104	84
ENSRNOG00000017607	112	115	89	83	89	77
ENSRNOG00000027408	68	70	98	68	61	42
ENSRNOG00000017608	118	72	83	79	97	61
ENSRNOG00000007808	1178	1289	1830	1328	1063	924
ENSRNOG00000017609	0	0	1	0	0	0
ENSRNOG00000012160	16	12	21	8	12	7
ENSRNOG00000002360	634	317	526	453	324	313
ENSRNOG00000002361	114	49	123	111	116	74
ENSRNOG00000012162	79	56	66	41	82	36
ENSRNOG00000012163	123	76	115	97	105	84
ENSRNOG00000012164	17	6	10	8	10	11
ENSRNOG00000027410	8	14	8	4	6	5
ENSRNOG00000037211	0	0	2	0	0	0
ENSRNOG00000002364	230	206	226	267	227	216
ENSRNOG00000012165	1	0	1	1	2	1
ENSRNOG00000017610	439	467	383	318	350	336
ENSRNOG00000037212	38	26	37	28	21	25
ENSRNOG00000007810	0	0	0	0	0	0
ENSRNOG00000002365	305	254	263	264	220	209
ENSRNOG00000012166	52	50	46	42	63	37
ENSRNOG00000017611	0	0	15	0	0	0
ENSRNOG00000007811	0	0	0	0	0	0
ENSRNOG00000012167	0	0	0	0	0	0
ENSRNOG00000017612	2048	1581	2070	1645	1384	1368
ENSRNOG00000037214	49	23	29	21	26	27
ENSRNOG00000012168	28	19	18	11	15	17
ENSRNOG00000017613	143	125	163	94	112	100
ENSRNOG00000002368	163	116	122	107	118	95
ENSRNOG00000037216	1	0	1	1	0	0
ENSRNOG00000007814	406	352	463	307	358	276
ENSRNOG00000002369	338	488	250	370	220	305
ENSRNOG00000037217	1	1	5	2	0	2
ENSRNOG00000027417	5	3	3	4	3	0
ENSRNOG00000007816	4	3	1	4	3	6
ENSRNOG00000027418	1	1	0	0	0	0
ENSRNOG00000037219	0	0	0	0	0	0
ENSRNOG00000007817	91	84	114	109	84	72
ENSRNOG00000027419	5	3	4	3	1	5
ENSRNOG00000007818	13	9	19	12	19	16
ENSRNOG00000017619	78	119	163	80	65	72
ENSRNOG00000012172	3	3	0	3	3	1
ENSRNOG00000002372	11	3	8	2	8	2
ENSRNOG00000037220	369	362	404	347	341	342
ENSRNOG00000002373	175	110	152	142	138	160
ENSRNOG00000012174	3	2	1	2	4	3
ENSRNOG00000037221	45	31	24	51	30	40
ENSRNOG00000012175	4	1	7	0	3	2
ENSRNOG00000017620	0	0	0	0	0	0
ENSRNOG00000027421	0	0	0	0	0	0
ENSRNOG00000037222	9	3	8	5	1	5
ENSRNOG00000007820	0	0	0	0	0	0
ENSRNOG00000012176	58	29	36	54	34	27
ENSRNOG00000017621	68	55	65	75	60	52
ENSRNOG00000027422	130	86	108	115	61	75
ENSRNOG00000037223	0	4	0	0	0	1
ENSRNOG00000007821	549	275	660	456	403	321
ENSRNOG00000002376	301	281	351	232	292	229
ENSRNOG00000017622	6	8	2	3	2	9
ENSRNOG00000027423	0	0	0	1	0	0
ENSRNOG00000037224	0	2	0	0	0	0
ENSRNOG00000007822	46	41	47	30	55	39
ENSRNOG00000012178	966	1051	965	960	961	900
ENSRNOG00000017623	518	653	593	635	453	544
ENSRNOG00000027424	25	11	24	25	14	21
ENSRNOG00000037225	40	32	37	28	14	39
ENSRNOG00000007823	0	0	0	0	0	0
ENSRNOG00000002378	359	209	339	426	235	229
ENSRNOG00000012179	4	2	2	3	1	3
ENSRNOG00000037226	4	2	8	3	3	1
ENSRNOG00000002379	0	0	0	0	0	0
ENSRNOG00000017625	1	0	1	1	1	0
ENSRNOG00000037227	46	59	71	68	63	58
ENSRNOG00000027428	62	35	94	57	49	27
ENSRNOG00000037229	33	9	17	17	17	12
ENSRNOG00000007827	2	2	2	2	2	0
ENSRNOG00000017628	24	25	15	15	17	24
ENSRNOG00000017629	57	93	34	23	43	50
ENSRNOG00000007829	138	115	120	147	92	92
ENSRNOG00000012180	1199	879	1259	1186	760	814
ENSRNOG00000012181	265	176	215	241	198	190
ENSRNOG00000002381	51	34	41	56	95	40
ENSRNOG00000002382	13	9	13	9	9	8
ENSRNOG00000012183	126	87	150	132	131	86
ENSRNOG00000037230	28	22	35	29	22	16
ENSRNOG00000012184	97	63	59	89	64	65
ENSRNOG00000027430	13	14	15	16	8	11
ENSRNOG00000037231	0	0	2	0	1	0
ENSRNOG00000012185	16	17	10	4	21	15
ENSRNOG00000027431	103	59	93	81	80	93
ENSRNOG00000007830	259	37	82	234	63	27
ENSRNOG00000002385	5	1	2	3	4	9
ENSRNOG00000012186	594	670	653	686	496	553
ENSRNOG00000017631	106	89	86	68	70	59
ENSRNOG00000027432	0	0	0	0	0	0
ENSRNOG00000007831	187	200	181	191	194	148
ENSRNOG00000027433	112	86	108	96	111	72
ENSRNOG00000002387	98	143	126	146	130	105
ENSRNOG00000027434	105	80	113	78	72	73
ENSRNOG00000037235	7	5	12	10	10	5
ENSRNOG00000002388	93	54	87	81	83	72
ENSRNOG00000012189	0	0	0	1	0	0
ENSRNOG00000037236	0	0	0	0	0	0
ENSRNOG00000007834	1198	1016	1145	1022	1053	936
ENSRNOG00000002389	1952	1406	2864	2144	1466	1336
ENSRNOG00000017635	115	222	155	200	68	147
ENSRNOG00000027436	30	12	16	19	14	11
ENSRNOG00000037237	19	24	28	16	15	11
ENSRNOG00000037238	5	6	7	5	7	4
ENSRNOG00000017637	0	2	0	0	0	1
ENSRNOG00000037239	166	140	169	132	129	125
ENSRNOG00000007837	22	14	25	10	13	8
ENSRNOG00000027439	45	47	60	80	49	64
ENSRNOG00000007838	160	99	120	171	92	90
ENSRNOG00000007839	217	136	226	155	156	163
ENSRNOG00000040400	0	0	0	0	0	0
ENSRNOG00000030600	0	0	0	0	0	0
ENSRNOG00000040401	13	3	5	7	5	3
ENSRNOG00000030601	1	0	1	3	0	0
ENSRNOG00000040402	0	0	0	0	0	0
ENSRNOG00000020801	0	0	0	0	0	0
ENSRNOG00000030603	0	0	0	0	0	0
ENSRNOG00000040404	0	0	0	0	0	0
ENSRNOG00000020803	0	0	1	0	0	0
ENSRNOG00000030604	0	0	0	0	0	0
ENSRNOG00000020804	182	97	152	97	108	101
ENSRNOG00000030605	1	0	2	5	0	2
ENSRNOG00000040406	5	3	7	0	1	1
ENSRNOG00000020805	0	0	0	0	0	0
ENSRNOG00000040407	0	0	0	0	0	0
ENSRNOG00000030607	1397	584	1042	1142	802	680
ENSRNOG00000020807	7	0	4	2	2	0
ENSRNOG00000030608	0	0	0	0	0	0
ENSRNOG00000030609	0	0	0	0	0	0
ENSRNOG00000012190	2	19	36	8	25	7
ENSRNOG00000002390	217	205	180	240	188	181
ENSRNOG00000002391	0	3	2	2	2	2
ENSRNOG00000012192	65	43	51	47	52	57
ENSRNOG00000012193	137	241	170	180	142	159
ENSRNOG00000037240	28	16	18	14	21	6
ENSRNOG00000002393	563	541	693	623	519	475
ENSRNOG00000012194	16	29	38	20	12	16
ENSRNOG00000037241	40	21	35	39	18	30
ENSRNOG00000002394	740	768	703	835	685	639
ENSRNOG00000012195	1	3	2	0	0	0
ENSRNOG00000017640	65	39	56	53	50	25
ENSRNOG00000037242	77	42	81	37	28	35
ENSRNOG00000012196	68	46	63	31	37	15
